"","Subject","List","Trial","Time","Type","Lang"
"162","2268d4d0","0","2",796,"MATCH","L2"
"163","de953033","0","2",948,"MATCH","L2"
"164","b90ea9a3","0","2",1165,"MATCH","L2"
"165","1521ab81","0","2",2161,"MATCH","L2"
"166","56aa6a3a","0","2",452,"MATCH","L2"
"167","658e1e76","0","2",NA,"MATCH","L2"
"168","adc9431a","0","2",1785,"MATCH","L2"
"169","c73ec47c","0","2",686,"MATCH","L2"
"170","9076a73c","0","2",NA,"MATCH","L2"
"171","a17d89a6","0","2",664,"MATCH","L2"
"172","8d9e7fde","0","2",NA,"MATCH","L2"
"173","256d204e","0","2",NA,"MATCH","L2"
"174","558361f3","0","2",NA,"MATCH","L2"
"175","7a9bb206","0","2",888,"MATCH","L2"
"176","88bd19b9","0","2",802,"MATCH","L2"
"177","869dc024","0","2",NA,"MATCH","L2"
"178","820c6812","0","2",NA,"MATCH","L2"
"179","e8ea90ca","0","2",NA,"MATCH","L2"
"180","8cac1011","0","2",1653,"MATCH","L2"
"181","cff91060","0","2",1544,"MATCH","L2"
"182","5fe80c1a","0","2",2018,"MATCH","L2"
"183","217d559f","0","2",NA,"MATCH","L2"
"184","ef4bfb92","0","2",NA,"MATCH","L2"
"185","9ce86642","0","2",2098,"MATCH","L2"
"186","024c8398","0","2",NA,"MATCH","L2"
"187","66a18c79","0","2",2379,"MATCH","L2"
"188","e60663a7","0","2",3577,"MATCH","L2"
"189","99fdfb6a","0","2",419,"MATCH","L2"
"190","534a944d","0","2",NA,"MATCH","L2"
"191","2aa9ab68","0","2",1577,"MATCH","L2"
"192","00f4bacf","0","2",365,"MATCH","L2"
"193","eb0bd775","0","2",1209,"MATCH","L2"
"194","3de36e48","0","2",971,"MATCH","L2"
"195","9fbdae41","0","2",1441,"MATCH","L2"
"196","14028ce4","0","2",543,"MATCH","L2"
"197","3fd4437d","1","2",NA,"MATCH","L2"
"198","5916d1b4","1","2",899,"MATCH","L2"
"199","e66fdba0","1","2",950,"MATCH","L2"
"200","15bfb74c","1","2",487,"MATCH","L2"
"201","263c755d","1","2",NA,"MATCH","L2"
"202","0ab3083c","1","2",1881,"MATCH","L2"
"203","6c2aef23","1","2",1091,"MATCH","L2"
"204","818371e0","1","2",460,"MATCH","L2"
"205","188c72a7","1","2",1002,"MATCH","L2"
"206","b71768d8","1","2",438,"MATCH","L2"
"207","25dedb2d","1","2",703,"MATCH","L2"
"208","517825bd","1","2",819,"MATCH","L2"
"209","f186a0a4","1","2",350,"MATCH","L2"
"210","6503fd75","1","2",1160,"MATCH","L2"
"211","c91a4e32","1","2",1684,"MATCH","L2"
"212","98338b55","1","2",589,"MATCH","L2"
"213","53cc0706","1","2",903,"MATCH","L2"
"214","df1786e6","1","2",NA,"MATCH","L2"
"215","a3d39b25","1","2",589,"MATCH","L2"
"216","41260fef","1","2",899,"MATCH","L2"
"217","15875402","1","2",1539,"MATCH","L2"
"218","9f51aeec","1","2",1346,"MATCH","L2"
"219","03a054f0","1","2",366,"MATCH","L2"
"220","93338205","1","2",422,"MATCH","L2"
"221","6a5e2cdb","1","2",1309,"MATCH","L2"
"222","0549b570","1","2",782,"MATCH","L2"
"223","de863440","1","2",578,"MATCH","L2"
"224","59376c09","1","2",NA,"MATCH","L2"
"225","96529217","1","2",986,"MATCH","L2"
"226","866b57a7","1","2",535,"MATCH","L2"
"227","609d0d9b","1","2",753,"MATCH","L2"
"228","251792e8","1","2",976,"MATCH","L2"
"229","fcb993e5","1","2",2391,"MATCH","L2"
"230","12f84eb0","1","2",537,"MATCH","L2"
"231","486191a4","1","2",841,"MATCH","L2"
"232","721bc72a","1","2",1859,"MATCH","L2"
"233","56fd3e1e","1","2",824,"MATCH","L2"
"234","5cdd0d19","1","2",911,"MATCH","L2"
"235","5303608d","1","2",1349,"MATCH","L2"
"236","c3997ed6","1","2",1149,"MATCH","L2"
